era,session,block_number,name,stash_address,controller_address,commission_percent,self_stake,total_stake,num_stakers,voters
1117,5995,3462514,,GhNL9Mi5KiL3Ge2jv4jUdncipZNnUFALbzmwg8QqwjxJxcp,DxDcYxjTNa7Aih5vAvtQjwcKXTy4Q64p81URf5mpLZSjKbC,10.00,78419577330602,14934603295954238,1,3
1117,5995,3462514,P2P.ORG / 65,CrzzBoQBZVNR6edHbamfjw6ZhqJkTj86MvbBHR8c6YNh3s8,CrzzBoQBZVNR6edHbamfjw6ZhqJkTj86MvbBHR8c6YNh3s8,5.00,5286749370168,7390571022553694,3,29
1117,5995,3462514,,ESY4f1fKeHY1Q2XMEaPwZxEboAzyL5yAUE5y7bUwwsex4Pm,CdRuPrkBXv1P7HSZRxq8dhHPvTfwtb2gsJMFpY3kfrsxM4v,10.00,450000000000,11911727013748602,2,14
1117,5995,3462514,AG,DVasGX5qBMrCwNM8SnLyFrRpeniAwAsWe2noN6jPdx1jjao,ECp86GqS5cdTHYEwnWNWq9QJePNRtiBmfjgfiWqNUNXn2Uj,10.00,72105613287873,12724530610251465,1,1
1117,5995,3462514,,HNxuNtuTuvxYS59eo3pUxQ73JmoTCDjVXoiaF1wGCixGeFi,GyDpFE33ivPUw3YLyYDLU2RLhNxpphXqar1JwYXwe5Q9kzX,3.00,12805353259871,8658875147153357,18,117
1117,5995,3462514,,GxujeV9rVRqsQHMbTiAiHATuZyrcHC68ZUJHtqS4LufuWLk,GxujeV9rVRqsQHMbTiAiHATuZyrcHC68ZUJHtqS4LufuWLk,100.00,1000000000000,9501850147472977,2,4
1117,5995,3462514,P2P.ORG / 27,Eioz5JW7ZMQ6kxwq85h3zvFkL58E4pXpqBwJqmMuQXnCy6p,Eioz5JW7ZMQ6kxwq85h3zvFkL58E4pXpqBwJqmMuQXnCy6p,5.00,7824642925418,10247291701041242,8,67
1117,5995,3462514,,Dr1u9fCvRxF283m4W4fP8MMqYs7qi8mua7niMPZYzkPSpb4,E2bGBDQdZbD6qYrqZPcD475ToCmMyB7dFvzfaLBcxhLVSRH,0.00,1000000000000,7390595842316718,1,21
1117,5995,3462514,P2P.ORG / 5,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,5.00,8493057819603,10274859933163138,10,55
1117,5995,3462514,IOSG Validator 2,G4xhPFzYSP6FQYB8bvpwnUwjJj7AefN9DgAKne9wYsQaNTm,HHoDdC6JbKVLcHMuXqEeHyx8gyBxZpiwp13Y16KijJz83qy,5.00,7849772406780,12656467596159720,7,53
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [2],HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,3.00,150000000000,10407954754508382,4,98
1117,5995,3462514,,DGWtX2QsJvHYT7H2oWNgvqbRkb1WnvtMf1yfzqVU9EV1ZQE,DGWtX2QsJvHYT7H2oWNgvqbRkb1WnvtMf1yfzqVU9EV1ZQE,100.00,315722857332155,9327493049728904,1,2
1117,5995,3462514,,HPWZi5FQwKGhp1bUDY2R93P8hYm9e8LCxsXLXsa7r5aWx7c,H1jJbxXP3dt7oKRCFr4RbZYBMJBanBPji7GV5rSAGDoqtfN,10.00,450000000000,11911940043213944,1,16
1117,5995,3462514,Teufel / 03,Ewuf7jpvMRWWkUHpc6tPsHa2BUVv4avskPyhFo44er2e4PJ,Ewuf7jpvMRWWkUHpc6tPsHa2BUVv4avskPyhFo44er2e4PJ,3.00,1000000000000,8651748188334535,10,80
1117,5995,3462514,,HBq6xnpavQ1uYxZUrfReERXCf6PcpaQkVCEWZAumahzntC3,Dha3hW3K2nsgjKBN5tVpRVNF3B4CpTThpw2fv83BA8c1dzy,0.00,1000000000000,7391244229688556,11,53
1117,5995,3462514,Red Dog Staking,G9kX2FiFymTEdUL1CgZj3pwjQQoQu6Gid7wzpraUZPHVrxb,EoztesDkdzfJRnnCLoA1HKoAkrgjxwPfmrUmC7bcG3Z2J6n,10.00,61111253917430,14934385077065366,1,2
1117,5995,3462514,,DmhYesx1SpC5Edfh9xYNyKH1AbQx2W3HiVDLkPMvXqmiSVB,Cp6D1MRFHDv7JJTJUzZNi6WPNteFNvdDSiEog1DfqoLjyu9,10.00,70976768888295,12723502091078566,2,4
1117,5995,3462514,P2P.ORG / 45,E388mcZWTDTfn7midofsP8987bUFBTXMFgjrz9KEpWdqhgM,E388mcZWTDTfn7midofsP8987bUFBTXMFgjrz9KEpWdqhgM,5.00,5565094611697,7390792432711350,12,37
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR4,Cwr82cUKvfgnQSnLeN84CmtNaUGjYBD2qaBjsTxG43ZNh2M,Cwr82cUKvfgnQSnLeN84CmtNaUGjYBD2qaBjsTxG43ZNh2M,5.00,10000000000,16000010896885282,1,9
1117,5995,3462514,P2P.ORG / 23,HPJWoH3To2L8uSvBsVYVuaxAjeNnythQbpxMeoDbZf6tSe2,HPJWoH3To2L8uSvBsVYVuaxAjeNnythQbpxMeoDbZf6tSe2,5.00,8734708518825,10244211121433716,3,37
1117,5995,3462514,,HJ1dGPxVr13KHGiCTGQfZjZMKGc8J52CsHEjcEXNMDyeGxf,CaQzMQLPezoX7Vt71ZT4jA9q378mxWKaempUEMVHyYBmPfN,100.00,450500000000000,23953656308577223,2,19
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [5],GqGHrVZ3h2LznE2snJZ6emccobBKpgx5pmumTApDNcPFuPr,GqGHrVZ3h2LznE2snJZ6emccobBKpgx5pmumTApDNcPFuPr,3.00,150000000000,10325339591007198,7,80
1117,5995,3462514,OneSixtyTwo,Ed1bKg6eEr1rmzhWTUHkAH5RWuyNP3Eh3QAnPR4znXsCpjG,Ed1bKg6eEr1rmzhWTUHkAH5RWuyNP3Eh3QAnPR4znXsCpjG,15.00,10000000000,16718246431094603,1,3
1117,5995,3462514,,GuMFX3jpW1DJ2s1jYB1X3xHYKYXn3ex7ApWtWacCRiMrLi6,DudWpC9WZpLyBcnH3ZqpPZHC7ax5uhjpVUS14LefFZ9cp3Q,0.00,1000000000000,7409340727350979,2,98
1117,5995,3462514,,FzBcnE9XqgYMUx78Wt42PKpfpT8CXQwe1exbDb8wXozmDtK,CuecThQ6Bbd2DDCETfpYPHKFm1Yngt82EwjDEmb1wnkHJsC,100.00,1000000000000,9042255108567941,1,9
1117,5995,3462514,ZKValidator / ZKValidator1,Eo4boG437k7gFy75VqPrWP5gHSGi9Sm6CZzLFFsCGYaSPzM,Eo4boG437k7gFy75VqPrWP5gHSGi9Sm6CZzLFFsCGYaSPzM,10.00,10000000000,10738973225043215,6,22
1117,5995,3462514,,DdKgwiN1Y8QyD8KF3t2GsuWhk4JXYFCjWvniP3x45BoBVqh,DdKgwiN1Y8QyD8KF3t2GsuWhk4JXYFCjWvniP3x45BoBVqh,100.00,500000000000,6640485730612925,2,6
1117,5995,3462514,,HhNCj8er5ER15u63dB2Kg6iNBskMpvsq4hhUTFjSEfd1LyK,GRciaCA3ecjR1fpheJUJVxWmLp53uLYNQGqiz8Ab62RYsf5,100.00,1000000000000,11369214428201829,9,20
1117,5995,3462514,,HFiQCKs7v3VEvVcgQ2fbxnQZJgRSeADTBRfXnhuST9zjVx3,HFiQCKs7v3VEvVcgQ2fbxnQZJgRSeADTBRfXnhuST9zjVx3,10.00,10000000000,16418476208413511,1,1
1117,5995,3462514,,GD1iHqg4sC9r6Lq8EarVTLyzguJXBfDgBijYDDfwL5MAy2V,GhqPBTgagSdvxHFneQp5jaL6G6ZmE2EwCyvoC4PGZ2TRa25,10.00,142730769300,11927183022081434,1,12
1117,5995,3462514,Daedalus - Staking Facilities,HedLwr1CHmab4QAyoVtxub6kdZDT2YkPDaXawpwfhuCVFjN,FqTsyanAoxbBCB4WHUNdEENh4voKbeF9qjutqjSrNBosdC7,5.00,993538462000,9683202180270280,5,19
1117,5995,3462514,COSMOON,CmjHFdR59QAZMuyjDF5Sn4mwTgGbKMH2cErUFuf6UT51UwS,J9im3jP8FhaMCoFFS5YgNLffTBb9NhQgjbABEnsdwpBpFR4,10.00,20000000000000,10310400534393349,11,30
1117,5995,3462514,P2P.ORG / 70,H7KfDEXes5Xj7qczHbyWMSKrJw4Dg2whxSjRgC6N6CUGCYW,H7KfDEXes5Xj7qczHbyWMSKrJw4Dg2whxSjRgC6N6CUGCYW,5.00,5607288591020,7390646546377582,5,29
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR1,F9pECo13Rmr6t96TqSCSwjDdAmWXidTBdkprG9bUcYyKEVM,F9pECo13Rmr6t96TqSCSwjDdAmWXidTBdkprG9bUcYyKEVM,5.00,10000000000,16000010861627689,1,9
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR3,DBRXBqJqK41stDE8dvaLMXGq5hQpr4PQ6VkkudpBYDYBYae,DBRXBqJqK41stDE8dvaLMXGq5hQpr4PQ6VkkudpBYDYBYae,5.00,10000000000,16000010342304842,1,9
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR7,EGGWFtfZGN9m2qTuZgi1gXaWngwQaDJoo63ReCYtzGKNg6x,EGGWFtfZGN9m2qTuZgi1gXaWngwQaDJoo63ReCYtzGKNg6x,5.00,10000000000,16000010825261306,1,8
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR8,JLJTYxAzND8mBc3NhtLHjFFRJSsfz4AqxbfuEnwGBzwLJz8,JLJTYxAzND8mBc3NhtLHjFFRJSsfz4AqxbfuEnwGBzwLJz8,5.00,10000000000,16000010065722705,1,8
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR2,H7FJ23U1Pm1wvPrNxaQHiDgW7xHe3HRRMfnAXFSZC836N3E,H7FJ23U1Pm1wvPrNxaQHiDgW7xHe3HRRMfnAXFSZC836N3E,5.00,10000000000,16000010000000000,1,8
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR6,FUUSFUcZsRQq5sL65xC94D6VFTxGYZGnk2t9ZNdYWm62pXp,FUUSFUcZsRQq5sL65xC94D6VFTxGYZGnk2t9ZNdYWm62pXp,5.00,10000000000,16000010591123461,1,7
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR9,GAGRzQ6ANDQ6WukKVVF84WyZDWrzAoVBFNCwrTd79Gtzeix,GAGRzQ6ANDQ6WukKVVF84WyZDWrzAoVBFNCwrTd79Gtzeix,5.00,10000000000,16000010096091519,1,7
1117,5995,3462514,BLACKMIRROR / BLACKMIRROR5,DTMCVLVqNj5L3kpuftg49bY9xozwhRyF52sEHdBySbpbPkt,DTMCVLVqNj5L3kpuftg49bY9xozwhRyF52sEHdBySbpbPkt,5.00,10000000000,16000010518624348,1,5
1117,5995,3462514,,ELvDjZdLvhbX6FpUbXEWoHbwbxFjxt4BCisp3YRh8UE4Jeu,ELvDjZdLvhbX6FpUbXEWoHbwbxFjxt4BCisp3YRh8UE4Jeu,20.00,10000000000,15239806888859416,1,9
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [24],DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,3.00,153403340099,10284555644614624,10,141
1117,5995,3462514,,DzFnjVVVwqgtviDZBJ58UPJubZQXUHgrYZ1vvYG9YKtrFPs,JHrWmJnqTfzX8XRboxLkg6HZhbsMPR2EXqskHpJmFKRv86p,100.00,10000000000,7955974184023804,1,1
1117,5995,3462514,P2P.ORG / 33,FSGuZM71oEXHhsGuLUJBqgVGfAqQNgM7qWuui9mwnhsbFp5,FSGuZM71oEXHhsGuLUJBqgVGfAqQNgM7qWuui9mwnhsbFp5,5.00,8465169553338,10283275904157832,7,72
1117,5995,3462514,,E84ypSizBDJDxwhtYy4Q4t5RKsy1DppPuU1AP47HVeKhXYt,GLsjvxcJ7n5mHHTyvjX3p4CGzCGwfbyEE1R8dubNejxJ9QN,10.00,50000000000000,14935481040665293,1,1
1117,5995,3462514,,CgpV58FSvuzGmfZXfiAQfkdDMVcFtpMq91ahk2zNYZdjdR9,Gh53pPoG6X1jWyg8uRFvxVnfYLYd8JnZVMxyzZMfKkJwBxc,10.00,60309220566621,12725336234459460,1,1
1117,5995,3462514,,HqGhgHg6YvnhaXSnaAUvyTDiR4FirB6Ssh2XNDedTzwCDv2,Ce8jPXwfeRfqeKpyzmC2kpoX6vWZw2m8eP22yPCMCEyYxcw,10.00,962947412755,11914051819242509,12,41
1117,5995,3462514,P2P.ORG / 9,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,5.00,7358649390898,10275022859059601,8,40
1117,5995,3462514,P2P.ORG / 40,G7mssdHKTtYVkazWpDYB3beBZMvhGBFzJap3qwxMYUR7sQC,G7mssdHKTtYVkazWpDYB3beBZMvhGBFzJap3qwxMYUR7sQC,5.00,6285311713602,8657929456780899,3,5
1117,5995,3462514,P2P.ORG / 24,HeMVut33HJMXa216gqAaMifNNAadpvTPmF2Xn6aK3qLrTJM,HeMVut33HJMXa216gqAaMifNNAadpvTPmF2Xn6aK3qLrTJM,5.00,8602684263552,10252289194837871,1,37
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [9],HEmqZS2Lw5nhGuddLjTm2KCcmsUddQXJM5bGVeA5GBWam6w,HEmqZS2Lw5nhGuddLjTm2KCcmsUddQXJM5bGVeA5GBWam6w,3.00,150000000000,10345660624440145,4,53
1117,5995,3462514,,HshiGkQTAFSZ7jobDb497aN4CgYv5MkKnRqn9tPh4AaDMuR,E8VKJv3rNTiugzHeLUSXSmurYdXDiDqt5mtiRbW4cToEGCb,100.00,1000000000000,11411173918430908,2,6
1117,5995,3462514,,E8ALbLynUXWf4RXgoS28YptSnCayTCtyk3Pa1EFNLzJVahj,Gk5Laigb552qyy7BBiWhXTkhwhC9mhPvnSwWLbnPB8ktu4h,0.00,1000000000000,7393906242013972,6,57
1117,5995,3462514,,EDU6ZP2uC3TyVeF9RhMwe16UFv68XAs1qGTvFrChUQ4L3KN,FhMqmcPU58w6fvE8WJhwLuwMY4qtPGzjYZEtuHCJpm1LqRY,10.00,142730769300,11927183022081434,1,12
1117,5995,3462514,,EUoo6xidm7okewmbh89tUW3sqaDLYKAvTCCNYc8zh4nPU4s,EUoo6xidm7okewmbh89tUW3sqaDLYKAvTCCNYc8zh4nPU4s,5.00,10000000000,13400221127123845,1,6
1117,5995,3462514,,HQxK7Bso3D4KAfEdgQua1EhF32hMR8v9MZiRzLLr3DxUNrU,HQxK7Bso3D4KAfEdgQua1EhF32hMR8v9MZiRzLLr3DxUNrU,100.00,500000000000,6645191938216431,3,3
1117,5995,3462514,Teufel / 07,GqZvX8QxpcYYWM7j16T9NZEUyVcBA5eXcDm4Segua9FLo4J,GqZvX8QxpcYYWM7j16T9NZEUyVcBA5eXcDm4Segua9FLo4J,3.00,1000000000000,8651926256135150,24,71
1117,5995,3462514,HashQuark,D8BfryaM5xN62UuKUpLK5zbZEUSBtA76yP9YddQTKXi9pkB,GPcwRJAb8VXPX452qEGaag3QYDwJLHkGijDrtc1TeBH3FHf,10.00,8000000000000,13758104106615549,6,21
1117,5995,3462514,Zug Capital / 03,CzugcatkNtmtWf4YUE8io2aE24k4nBc8eSZkGHfH5qTuu6T,Cw1TbQSWtGgkqqomBzMSJHyhDRTLL2RnpY8Q4KK18qbpRsj,5.00,500000000000000,7538003690879452,8,24
1117,5995,3462514,,GJYTvSewzH8UntrCfv99KByGggRijqXv8877oh1jsrdCEwg,E3RJPNYVSVS693c4miuFmgo2zfB4v5ihGidSke9fjty2QSH,3.00,50526985986421,12723115210036807,1,4
1117,5995,3462514,,DxErsWqBducKTqxq7dwXKk2kevAzWEWaYJjwtwzqCu2r3F4,DSwQVF8T2X2ks3Yv4hrjXUHxnvumTZP7jAaDe6DCm4yvK5r,8.00,50000000000000,14935481040665293,1,1
1117,5995,3462514,,DksmaYAHmurAuY3Z3BqEkN1uStMivnym5TQ5axF91SkvvGt,HKSmA9d9izjWCcpZ3J5nFVf2JMpDCEeHqk4gc6X1hcTUxz5,3.00,106489269330563,11361345489623027,2,9
1117,5995,3462514,P2P.ORG / 7,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,5.00,8453205486362,10294610739806468,13,52
1117,5995,3462514,,GM5gpNZAAGziVVpCXSdZxEACy773as7YXoKU7RMppvghk8C,DLwHUaAettRCN2kyeSBZv9kQsXQMM9kyFMUgCgKB8g3Mzm8,0.00,1000000000000,7390585665058323,4,21
1117,5995,3462514,P2P.ORG / 73,EVRfx3u3ybP1dNTX6imFidqF1FeevcvFPbJLUeRNMudvP3P,EVRfx3u3ybP1dNTX6imFidqF1FeevcvFPbJLUeRNMudvP3P,5.00,5246250207697,7390566229559714,3,23
1117,5995,3462514,,D5GpyZtbp4MEC6pmbuMSi3et93phjHpy3pnbU4drTNH7bzu,Cd7V3BAfCnHiL6mbScAeF1F4AfLhvcbVfrWbXemXvfBYBmT,100.00,1000000000000,9042286526283665,3,9
1117,5995,3462514,,DkbdmnfvC6mKDwcVeqin68TxwQx7t7f7rMJyws5fVCNC93p,DkbdmnfvC6mKDwcVeqin68TxwQx7t7f7rMJyws5fVCNC93p,100.00,500000000000,6640258525978485,1,6
1117,5995,3462514,ondin / PHALA STAKEDROP / ONDIN2 / PHALA STAKEDROP,GCsSfxv6h9mQ27s93ggBwzfguT6V61kmh8iadKSXAgQgKs5,GCsSfxv6h9mQ27s93ggBwzfguT6V61kmh8iadKSXAgQgKs5,10.00,5000000000000,10283567574500920,9,29
1117,5995,3462514,,DrkY92Yq67zJ7T8XWN7SAXbnNDJhzkADutwhhhPyW3tQKTw,FkxWhoWEyJVddzcBwogXQ5VtbdLh8xsAeJwRwjYFem6wMFV,10.00,800000000000,11914398497397659,6,26
1117,5995,3462514,,CiwMY9rBBUnUw8Wr14itjHKGz3e5rBKtyJJe25vw5iqgs7B,EDmSiEUJetS1LJpHA1o6Tv4RuZwkWevdxs6e2hsNN8icQXo,10.00,1000000000000,11369336418553830,14,31
1117,5995,3462514,P2P.ORG / 19,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,5.00,7556256041435,10253110922723240,2,73
1117,5995,3462514,,GFgnhDxwRJ8euR9xzSo4TKdWbmpfuxTn7asBHSFVyvoJEbr,DkykkYzRm3N4azc9iEeFRmLNxDBwC5YzwCKZVssUdaSHwBg,10.00,26873591636932,11927996802785416,1,9
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [11],JJ2VvJMZxxW2pst7z6zxrD4VVPhH6YtemYsLeKWeQ9MKX3n,JJ2VvJMZxxW2pst7z6zxrD4VVPhH6YtemYsLeKWeQ9MKX3n,3.00,123650974255,10335441778195316,12,92
1117,5995,3462514,,EZu6BFiirLjguLgF35Uz6Hm42z5fjKNjQh2zheipNRowHPr,Hrb2RigTUtRkkB5X4tKh25MazxBfzVRfaZ8TXAYbzSbuowU,10.00,2641513263166,10317902890349399,9,37
1117,5995,3462514,,EdWNepHg6UUyqK433qDpBjJ4ZUmyvnoQPLDFs69dExG1Dii,EFvKUJJX4uSCKYZw8ZZdss8hEZAj5NzhqtbyBdepD8HVCoD,0.00,11023109047147,7409022539176618,8,13
1117,5995,3462514,P2P.ORG / 47,EcfwqGUs6Dk6ct4rvbjXrDGLte4F1sYsKRCQn2g9xJaJ3Sx,EcfwqGUs6Dk6ct4rvbjXrDGLte4F1sYsKRCQn2g9xJaJ3Sx,5.00,7769321715862,7390822539434817,5,45
1117,5995,3462514,Perfect Stake,Dwq62USrcGMwZpJ4uNXR3Q6EMWxuyiwa91gYNN6Ekp9RMN6,E3BJxioJX3Jj3kev4eQJ4VEYUCrptJ49QQhPX3G9CMn8y1n,10.00,50500000000000,12723088224050386,1,1
1117,5995,3462514,,FLpAi7Zi4AB1JqJHWMrub4Umj4X73mZ5dAWE7Q6uS5e82pE,FjQ2gjNNGab8TAYwrN7MXLqQG1nKmfMDpYKuCpNLAF3d8xE,0.00,16718596977251,7395821056642371,3,25
1117,5995,3462514,P2P.ORG / 8,GXTJJh2kQJoS9amET2WmZ82uFkm7HYCScoP9bEDV5JyKsWE,GXTJJh2kQJoS9amET2WmZ82uFkm7HYCScoP9bEDV5JyKsWE,5.00,9156302256475,10289347946081169,9,42
1117,5995,3462514,Teufel / 10,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,3.00,1000000000000,8651809771321921,15,95
1117,5995,3462514,,GFR16KpdcT1ykqN3j7RqMfywfUBoeCRf26hu8mPnBmFD4T5,GFR16KpdcT1ykqN3j7RqMfywfUBoeCRf26hu8mPnBmFD4T5,100.00,1000000000000,9501165163574060,2,3
1117,5995,3462514,🔥🔥Cryptium Labs 2🔥🔥,Fy2rsYCoowQBtuFXqLE65ehAY9T6KWcGiNCQAyPDCkfpm4s,Fy2rsYCoowQBtuFXqLE65ehAY9T6KWcGiNCQAyPDCkfpm4s,5.00,500000000000,11010579780844117,2,21
1117,5995,3462514,P2P.ORG / 37,EDEVriQd4TpEHHyWnLbQHDYjY9avxxkWhNmBou4SHKixgt1,EDEVriQd4TpEHHyWnLbQHDYjY9avxxkWhNmBou4SHKixgt1,5.00,6155549619355,8657090617569623,1,4
1117,5995,3462514,,Ft1hmTFcfCrbFZZqTBmYtG4YFAaH9Zn3S1VgWUNc6LkheLe,Emqk7UnBDpwADyMHRJCWE1qLK2vQ5Ypb4995Uy2ThSD2jWD,0.00,1000000000000,7391180569079727,7,49
1117,5995,3462514,P2P.ORG / 36,Eo7gmj2A1zpnr9tgJeDtLk6eFff8QtvF9LkxmasjJs8iSUe,Eo7gmj2A1zpnr9tgJeDtLk6eFff8QtvF9LkxmasjJs8iSUe,5.00,8077456659486,7452546355435749,12,36
1117,5995,3462514,P2P.ORG / 12,FApDgUYw47GJMfwFaa7xPeR5FGtMkPWSoozW7n5tTPWwrNv,FApDgUYw47GJMfwFaa7xPeR5FGtMkPWSoozW7n5tTPWwrNv,5.00,9661592535024,10283772294029185,3,29
1117,5995,3462514,moonli.me,GCNHHRBtpDcgADCaRPMNNk52JiitGrcv3DMQxwE6owXAfbt,JEjTs3ovyrz2qBgD2ecEVLGA8L4ndM52npzMt9g2XeiobAJ,10.00,50100000000000,12725208627436236,1,18
1117,5995,3462514,,CfdjByHSrKsATw6mCcdsVjw3mqSv35wVcgo8ZDcNVntpUD3,CfdjByHSrKsATw6mCcdsVjw3mqSv35wVcgo8ZDcNVntpUD3,100.00,226192034364841,9327510578056951,1,2
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [4],EuJcihtEgC121KMSa2TscWHmTF3ecJzzgHeNnQwLp4tBReG,EuJcihtEgC121KMSa2TscWHmTF3ecJzzgHeNnQwLp4tBReG,3.00,150259412005,10301811077831816,9,61
1117,5995,3462514,,CwhkaZioi7fXQmX235g4HZuKwHWejG7GbTKBPnKkvxKJSHu,GqLcoyKmBSBp8xEv1jvvqmrjNrfVC8XA545skrLbK5baygv,100.00,1000000000000,9042245439719234,2,9
1117,5995,3462514,P2P.ORG / 2,E8MhgpapcCqr5tnT5xmJnYX8Kuc85HaM4T2q23Cf3iqQCrX,E8MhgpapcCqr5tnT5xmJnYX8Kuc85HaM4T2q23Cf3iqQCrX,5.00,8586157882148,10274884982019935,10,44
1117,5995,3462514,,F5bKg43gmapA6s1uYfZG7ERSiiJ6XX1nLtrThdoQfkZcyGy,Ekvdgo8wiVjx5KfphwVn3y5z5XtnCFJ1pgrbW4Zgx1CpUCE,100.00,2857446409700,11369300034339814,2,9
1117,5995,3462514,,HvuKoPxdDqFsptnistbe23WrvTrQ63xyHXJ89natRebLQ1A,HvuKoPxdDqFsptnistbe23WrvTrQ63xyHXJ89natRebLQ1A,100.00,500000000000,6640258525978485,1,4
1117,5995,3462514,,GfTJtFdr547r5NkU6j1aDBiLSTCZtEsST19aHXcznE8EjSg,EV22pMiUkU4nju4G8Yp3myTHUwKhnSo5HWMe64YKcM1hMs9,100.00,10000000000,7955245815976196,1,1
1117,5995,3462514,P2P.ORG / 31,EkWPyLL3kUw1iVicwkPe7JiWNFezWX5TmH4ybipDCWss3Uu,FtCqrNs3zpXq2FzgG2BtNGK6pSsrs86jiSBifCvfjC85DRa,5.00,5563253768874,10246097888549807,20,53
1117,5995,3462514,P2P.ORG / 68,GHXKyWqC2Jm69XmVGjbQWBC7XVtbwRHszYKAVa5LFxFSEmG,GHXKyWqC2Jm69XmVGjbQWBC7XVtbwRHszYKAVa5LFxFSEmG,5.00,5331336056633,7390684116531165,3,26
1117,5995,3462514,,EviBmmkq5o5ak2jUo71SPuDEdwGTr8Yz8U5tXBgF6fy8kKV,Fd43Q1Wp89RvXPALMxgMZTinaqkiuPn9SxXh1LKWSWdNiZE,0.00,500000000000,23952334351791628,2,14
1117,5995,3462514,,EXJZB7NeNdgYtVxM2mZsN8F1eEoCigA1ASHM58ybYEVRBTD,EXJZB7NeNdgYtVxM2mZsN8F1eEoCigA1ASHM58ybYEVRBTD,10.00,10000000000,12655915927099223,5,10
1117,5995,3462514,,H7Ycyo6X2MQvmNMCFcPbGUiD4bhj3Mhr3oNNmuzHF5d2dmX,H7Ycyo6X2MQvmNMCFcPbGUiD4bhj3Mhr3oNNmuzHF5d2dmX,100.00,100000000000,5869892938277256,5,8
1117,5995,3462514,,J7UA1cYPJYJABy2c794m9xrTwvhEhM6ci47v6GTtPsDEBiD,Hq4Wweru6FbP1kzn4M5yenaqmsyoPSiHpg1LodSdRtNCToo,0.00,1000000000000,7390259407925139,2,52
1117,5995,3462514,Staked / 2,GC8hwHbQ4TdbYJJPDS96G7Uj9bivnW5z56UEkqujjwhQPp5,GstVeDt8rAUm35e15Voytmo4z3wJu4aFGYDhbcrEubgpBLS,10.00,797760000000,11913876580029249,9,37
1117,5995,3462514,P2P.ORG / 15,G2VeiHKf8pna2NRpdQ47XoRc4LL4ezQHABPmh865VSN7rTD,G2VeiHKf8pna2NRpdQ47XoRc4LL4ezQHABPmh865VSN7rTD,5.00,8666512040125,10294435697192659,6,34
1117,5995,3462514,,EkXqBmacCbg6c5Y3q6VycAWk6i32E4yV6SVJnD6LtpFNtNc,EkXqBmacCbg6c5Y3q6VycAWk6i32E4yV6SVJnD6LtpFNtNc,100.00,500000000000,6640732889017792,3,8
1117,5995,3462514,,Dg5QS2TKCMQbbZau7acRXHPN4xQxqqase8awmzLXXgmXb7w,CmRKXjdNCHgysfnY1hZTPBF754Hz2RgcqMFmyMxHFgbZpBz,3.00,13061360070394,8651877786145009,34,94
1117,5995,3462514,TransX,EAkB83iUA6vJFXqSzuwYXq8vdZD5kcKgTP7BZkVRQ3iCVqC,EAkB83iUA6vJFXqSzuwYXq8vdZD5kcKgTP7BZkVRQ3iCVqC,0.00,5733033388332460,7888160995823239,7,25
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [16],GxxV8DAcHCSzBbspu83AK9UoTYxzSQ6VVfdopjnkXfPtE8d,H1Z8HLNj6or4NQA16mcFgeAenTAiPcv6p2ZiEzZhyN19k6b,3.00,50100047134734,10303407505642317,13,92
